product_name @ features @ price @ link@ itemcode @ description 
Alcatel 1 Blue Dual Sim Κινητό Smartphone@"Έκδοση Λειτουργικού: AndroidTM 8.0 OreoTM (Go edition)    -   Επεξεργαστής: Quad Core 1.25GHz    -   Μνήμη (Ram): 1 GB    -   Μέγεθος Οθόνης: 50""    -   Βασική Κάμερα: 8 Mp"@79.90 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/smartphones/189930-alcatel-1-blue-dual-sim@189930@Το Alcatel 1 είναι μια όλα-σε-ένα συσκευή που προσφέρει όλα όσα χρειάζεσαι: μεγάλη οθόνη σε μια συμπαγή και ελαφριά συσκευή σχεδίαση που ξεχωρίζει και κάμερα με ολοκληρωμένες δυνατότητες κοινοποίησης στα κοινωνικά δίκτυα.
Alcatel 1 Black Dual Sim Κινητό Smartphone@"Έκδοση Λειτουργικού: AndroidTM 8.0 OreoTM (Go edition)    -   Επεξεργαστής: Quad Core 1.25GHz    -   Μνήμη (Ram): 1 GB    -   Μέγεθος Οθόνης: 50""    -   Βασική Κάμερα: 8 Mp"@79.90 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/smartphones/189929-alcatel-1-black-dual-sim@189929@Το Alcatel 1 είναι μια όλα-σε-ένα συσκευή που προσφέρει όλα όσα χρειάζεσαι: μεγάλη οθόνη σε μια συμπαγή και ελαφριά συσκευή σχεδίαση που ξεχωρίζει και κάμερα με ολοκληρωμένες δυνατότητες κοινοποίησης στα κοινωνικά δίκτυα.
Alcatel 1X Black Dual Sim Κινητό Smartphone@"Έκδοση Λειτουργικού: Android Oreo (έκδοση Go)    -   Επεξεργαστής: Quad Core 1.3GHz    -   Μνήμη (Ram): 2 GB    -   Μέγεθος Οθόνης: 53""    -   Βασική Κάμερα: 13 Mp"@88.90 € από 99.90 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/smartphones/186889-alcatel-1x-black-dual-sim@186889@Το smartphone Alcatel 1X διαθέτει εντυπωσιακή οθόνη FullView 18:9 σχεδίαση υψηλής ποιότητας και κάμερα Social-Ready με φλας και στις δύο πλευρές.
Alcatel 1X Gold Dual Sim Κινητό Smartphone@"Έκδοση Λειτουργικού: Android Oreo (έκδοση Go)    -   Επεξεργαστής: Quad Core 1.3GHz    -   Μνήμη (Ram): 2 GB    -   Μέγεθος Οθόνης: 53""    -   Βασική Κάμερα: 13 Mp"@88.90 € από 99.90 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/smartphones/186891-alcatel-1x-gold-dual-sim@186891@Το smartphone Alcatel 1X διαθέτει εντυπωσιακή οθόνη FullView 18:9 σχεδίαση υψηλής ποιότητας και κάμερα Social-Ready με φλας και στις δύο πλευρές.
Alcatel 1X Blue Dual Sim Κινητό Smartphone@"Έκδοση Λειτουργικού: Android Oreo (έκδοση Go)    -   Επεξεργαστής: Quad Core 1.3GHz    -   Μνήμη (Ram): 2 GB    -   Μέγεθος Οθόνης: 53""    -   Βασική Κάμερα: 13 Mp"@88.90 € από 99.90 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/smartphones/186890-alcatel-1x-blue-dual-sim@186890@Το smartphone Alcatel 1X διαθέτει εντυπωσιακή οθόνη FullView 18:9 σχεδίαση υψηλής ποιότητας και κάμερα Social-Ready με φλας και στις δύο πλευρές.
Huawei Y5 2018 Blue Dual Sim Κινητό Smartphone@"Έκδοση Λειτουργικού: Android 8    -   Επεξεργαστής: Quad Core 1.5GHz    -   Μνήμη (Ram): 2 GB    -   Μέγεθος Οθόνης: 5.45""    -   Βασική Κάμερα: 8 Mp"@89.00 € από 129.00 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/smartphones/186912-huawei-y5-2018-blue-dual-sim@186912@Το Huawei Y5 2018 διαθέτει οθόνη 5.45 ιντσών και μεγάλη αναλογία οθόνης-συσκευής που έχει τοποθετηθεί σε ένα κομψό και μοντέρνο πλαίσιο.
Huawei Y5 2018 Black Dual Sim Κινητό Smartphone@"Έκδοση Λειτουργικού: Android 8    -   Επεξεργαστής: Quad Core 1.5GHz    -   Μνήμη (Ram): 2 GB    -   Μέγεθος Οθόνης: 5.45""    -   Βασική Κάμερα: 8 Mp"@89.00 € από 129.00 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/smartphones/186911-huawei-y5-2018-black-dual-sim@186911@Το Huawei Y5 2018 διαθέτει οθόνη 5.45 ιντσών και μεγάλη αναλογία οθόνης-συσκευής που έχει τοποθετηθεί σε ένα κομψό και μοντέρνο πλαίσιο.
Tp-Link Neffos X1 Lite Dual Sim Gold Κινητό Smartphone@"Έκδοση Λειτουργικού: Android 7.0    -   Επεξεργαστής: Octa Core 1.5 GHz    -   Μνήμη (Ram): 2 GB    -   Μέγεθος Οθόνης: 50""    -   Βασική Κάμερα: 13 Mp"@97.99 € από 129.00 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/smartphones/178719-tp-link-neffos-x1-lite-dual-sim-gold@178719@"Το TP-Link Neffos X1 Lite έρχεται με εντυπωσιακό σχεδιασμό και δυνατές επιδόσεις. Διαθέτει HD οθόνη 5"" κύρια κάμερα 13MP ανιχνευτή δαχτυλικού αποτυπώματος στο πίσω μέρος και MediaTek επεξεργαστή χρονισμένο στα 1.5GHz."
Nokia 2 White Dual Sim Κινητό Smartphone@"Έκδοση Λειτουργικού: Android 7.1.1 (Nougat)    -   Επεξεργαστής: Quad Core 1.3GHz    -   Μνήμη (Ram): 1 GB    -   Μέγεθος Οθόνης: 50""    -   Βασική Κάμερα: 8 Mp"@98.90 € από 119.00 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/smartphones/180636-nokia-2-white-dual-sim@180636@"Το smartphone Nokia 2 θα σε βγάλει ασπροπρόσωπο με την μεγάλης διάρκειας μπαταρία του που διαρκεί έως και 2 μέρες με μία μόνο φόρτιση τον ισχυρό επεξεργαστή Qualcomm Snapdragon την φωτεινή και ταυτόχρονα χαμηλής κατανάλωσης 5"" οθόνης του και το Android Nougat 7.1.1 λογισμικό του."
Huawei Y6 2017 Dual Sim Grey Κινητό Smartphone@"Έκδοση Λειτουργικού: Android 6.0 (Marshmallow)    -   Επεξεργαστής: Quad Core 1.4GHz    -   Μνήμη (Ram): 2 GB    -   Μέγεθος Οθόνης: 50""    -   Βασική Κάμερα: 13 Mp"@99.00 € από 129.00 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/smartphones/178257-huawei-y6-2017-dual-sim-grey@178257@Το smartphone Huawei Y6 2017 διαθέτει Knuckle sensor για γρήγορα screenshot περικοπή φωτογραφιών και συντεμεύσεις εφαρμογών.
Huawei Y6 2017 Dual Sim White Κινητό Smartphone@"Έκδοση Λειτουργικού: Android 6.0 (Marshmallow)    -   Επεξεργαστής: Quad Core 1.4GHz    -   Μνήμη (Ram): 2 GB    -   Μέγεθος Οθόνης: 50""    -   Βασική Κάμερα: 13 Mp"@99.00 € από 129.00 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/smartphones/178255-huawei-y6-2017-dual-sim-white@178255@Το smartphone Huawei Y6 2017 διαθέτει Knuckle sensor για γρήγορα screenshot περικοπή φωτογραφιών και συντεμεύσεις εφαρμογών.
Meizu M6 Dual Sim Black Κινητό Smartphone@"Έκδοση Λειτουργικού: Android OS 7.1 Nougat    -   Επεξεργαστής: Octa Core (4 x 1.5 GHz & 4 x 1.0 GHz)    -   Μνήμη (Ram): 2 GB    -   Μέγεθος Οθόνης: 52""    -   Βασική Κάμερα: 13 Mp"@99.00 € από 129.90 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/smartphones/181986-meizu-m6-dual-sim-black@181986@Κάνε δικό σου το smartphone Meizu M6 με HD οθόνη 52 ιντσών και απόλαυσε μία υπέροχη εμπειρία θέασης. Η κεντρική κάμερα 13mp και η selfie κάμερα 8mp θα αποδώσουν τέλεια σε κάθε λήψη ενώ η μεταλλική σχεδίαση που διαθέτει θα σου προσφέρει ένα εντυπωσιακό στιλ.
MLS Color Fingerprint 4G Black Dual Sim Κινητό Smartphone@"Έκδοση Λειτουργικού: Android 7.0 (Nougat)    -   Επεξεργαστής: Quad Core 1.3GHz    -   Μνήμη (Ram): 2 GB    -   Μέγεθος Οθόνης: 55""    -   Βασική Κάμερα: 13 Mp"@99.00 € από 149.00 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/smartphones/181868-mls-color-fingerprint-4g-black-dual-sim@181868@"Το smartphone MLS Color Fingerprint 4G με 5.5"" HD οθόνη αισθητήρα δακτυλικού αποτυπώματος και μεταλλικό πλαίσιο σου προσφέρει μία εμπειρία χρήσης smartphone πιο ανθεκτική και απολαυστική από ποτέ."
Meizu M6 Dual Sim Gold Κινητό Smartphone@"Έκδοση Λειτουργικού: Android OS 7.1 Nougat    -   Επεξεργαστής: Octa Core (4 x 1.5 GHz & 4 x 1.0 GHz)    -   Μνήμη (Ram): 2 GB    -   Μέγεθος Οθόνης: 52""    -   Βασική Κάμερα: 13 Mp"@99.00 € από 129.90 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/smartphones/181987-meizu-m6-dual-sim-gold@181987@Κάνε δικό σου το smartphone Meizu M6 με HD οθόνη 52 ιντσών και απόλαυσε μία υπέροχη εμπειρία θέασης. Η κεντρική κάμερα 13mp και η selfie κάμερα 8mp θα αποδώσουν τέλεια σε κάθε λήψη ενώ η μεταλλική σχεδίαση που διαθέτει θα σου προσφέρει ένα εντυπωσιακό στιλ.
MLS Color Fingerprint 4G Champagne Dual Sim Κινητό Smartphone@"Έκδοση Λειτουργικού: Android 7.0 (Nougat)    -   Επεξεργαστής: Quad Core 1.3GHz    -   Μνήμη (Ram): 2 GB    -   Μέγεθος Οθόνης: 55""    -   Βασική Κάμερα: 13 Mp"@99.00 € από 149.00 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/smartphones/181869-mls-color-fingerprint-4g-champagne-dual-sim@181869@"Το smartphone MLS Color Fingerprint 4G με 5.5"" HD οθόνη αισθητήρα δακτυλικού αποτυπώματος και μεταλλικό πλαίσιο σου προσφέρει μία εμπειρία χρήσης smartphone πιο ανθεκτική και απολαυστική από ποτέ."
Xiaomi Redmi 5 16GB Gold Dual Sim Κινητό Smartphone@"Έκδοση Λειτουργικού: Android 7    -   Επεξεργαστής: Octa Core 1.8GHz    -   Μνήμη (Ram): 2 GB    -   Μέγεθος Οθόνης: 57""    -   Βασική Κάμερα: 12 Mp"@99.00 € από 149.00 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/smartphones/184382-xiaomi-redmi-5-16gb-gold-dual-sim@184382@Το Xiaomi Redmi 5 έρχεται με προηγμένο design αλλά και χαρακτηριστικά απαράμιλλη εμπειρία χρήσης και μέγιστη ασφάλεια των δεδομένων και της συσκευής σου χάρη στον αισθητήρα δαχτυλικού αποτυπώματος.
Xiaomi Redmi 5 16GB Black Dual Sim Κινητό Smartphone@"Έκδοση Λειτουργικού: Android 7    -   Επεξεργαστής: Octa Core 1.8GHz    -   Μνήμη (Ram): 2 GB    -   Μέγεθος Οθόνης: 57""    -   Βασική Κάμερα: 12 Mp"@99.00 € από 149.00 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/smartphones/184381-xiaomi-redmi-5-16gb-black-dual-sim@184381@Το Xiaomi Redmi 5 έρχεται με προηγμένο design αλλά και χαρακτηριστικά απαράμιλλη εμπειρία χρήσης και μέγιστη ασφάλεια των δεδομένων και της συσκευής σου χάρη στον αισθητήρα δαχτυλικού αποτυπώματος.
Meizu M6 Dual Sim Silver Κινητό Smartphone@"Έκδοση Λειτουργικού: Android OS 7.1 Nougat    -   Επεξεργαστής: Octa Core (4 x 1.5 GHz & 4 x 1.0 GHz)    -   Μνήμη (Ram): 2 GB    -   Μέγεθος Οθόνης: 52""    -   Βασική Κάμερα: 13 Mp"@99.00 € από 129.90 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/smartphones/187134-meizu-m6-dual-sim-silver@187134@Κάνε δικό σου το smartphone Meizu M6 με HD οθόνη 52 ιντσών και απόλαυσε μία υπέροχη εμπειρία θέασης. Η κεντρική κάμερα 13mp και η selfie κάμερα 8mp θα αποδώσουν τέλεια σε κάθε λήψη ενώ η μεταλλική σχεδίαση που διαθέτει θα σου προσφέρει ένα εντυπωσιακό στιλ.
Xiaomi Redmi 6A 16GB Black Dual Sim Κινητό Smartphone@"Έκδοση Λειτουργικού: Android 8    -   Επεξεργαστής: Quad Core 2.0GHz    -   Μνήμη (Ram): 2 GB    -   Μέγεθος Οθόνης: 5.45""    -   Βασική Κάμερα: 13 Mp"@99.00 € από 139.00 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/smartphones/192509-xiaomi-redmi-6a-16gb-black-dual-sim@192509@Το Redmi 6A έχει σχεδιαστεί με γνώμονα την άνεση στη χρήση και την απρόσκοπτη εμπειρία που προσφέρουν τα πλούσια χαρακτηριστικά του. Ο λεπτός κομψός και κυρτός σχεδιασμός της συσκευής εξασφαλίζει άνετο κράτημα και χρήση. Παράλληλα η 18:9 HD οθόνη 5.45 ιντσών που καλύπτει το 80.5% της μπροστινής επιφάνειας θα σου προσφέρει εμπειρία κινηματογραφικού επιπέδου.
Xiaomi Redmi 6A 16GB Gold Dual Sim Κινητό Smartphone@"Έκδοση Λειτουργικού: Android 8    -   Επεξεργαστής: Quad Core 2.0GHz    -   Μνήμη (Ram): 2 GB    -   Μέγεθος Οθόνης: 5.45""    -   Βασική Κάμερα: 13 Mp"@99.00 € από 139.00 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/smartphones/192508-xiaomi-redmi-6a-16gb-gold-dual-sim@192508@Το Redmi 6A έχει σχεδιαστεί με γνώμονα την άνεση στη χρήση και την απρόσκοπτη εμπειρία που προσφέρουν τα πλούσια χαρακτηριστικά του. Ο λεπτός κομψός και κυρτός σχεδιασμός της συσκευής εξασφαλίζει άνετο κράτημα και χρήση. Παράλληλα η 18:9 HD οθόνη 5.45 ιντσών που καλύπτει το 80.5% της μπροστινής επιφάνειας θα σου προσφέρει εμπειρία κινηματογραφικού επιπέδου.
Xiaomi Redmi 6A 16GB Blue Dual Sim Κινητό Smartphone@"Έκδοση Λειτουργικού: Android 8    -   Επεξεργαστής: Quad Core 2.0GHz    -   Μνήμη (Ram): 2 GB    -   Μέγεθος Οθόνης: 5.45""    -   Βασική Κάμερα: 13 Mp"@99.00 € από 139.00 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/smartphones/192510-xiaomi-redmi-6a-16gb-blue-dual-sim@192510@Το Redmi 6A έχει σχεδιαστεί με γνώμονα την άνεση στη χρήση και την απρόσκοπτη εμπειρία που προσφέρουν τα πλούσια χαρακτηριστικά του. Ο λεπτός κομψός και κυρτός σχεδιασμός της συσκευής εξασφαλίζει άνετο κράτημα και χρήση. Παράλληλα η 18:9 HD οθόνη 5.45 ιντσών που καλύπτει το 80.5% της μπροστινής επιφάνειας θα σου προσφέρει εμπειρία κινηματογραφικού επιπέδου.
MLS Alu Dual Sim Pink Κινητό Smartphone@"Έκδοση Λειτουργικού: Android 6.0 (Marshmallow)    -   Επεξεργαστής: Quad Core 1.3GHz    -   Μνήμη (Ram): 1 GB    -   Μέγεθος Οθόνης: 55""    -   Βασική Κάμερα: 8 Mp"@99.90 € από 119.90 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/smartphones/176902-mls-alu-dual-sim-pink@176902@"Το smartphone MLS Alu είναι το νέο ελληνικό κινητό με 5.5"" IPS οθόνη το οποίο διαθέτει οπίσθια κάμερα 8MP και εμπρόσθια 3.2MP για selfie τετραπύρηνο επεξεργαστή στο 1.3GHz για multitasking και λογισμικό Android 6.0."
MLS Alu Dual Sim Black Κινητό Smartphone@"Έκδοση Λειτουργικού: Android 6.0 (Marshmallow)    -   Επεξεργαστής: Quad Core 1.3GHz    -   Μνήμη (Ram): 1 GB    -   Μέγεθος Οθόνης: 55""    -   Βασική Κάμερα: 8 Mp"@99.90 € από 119.90 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/smartphones/176901-mls-alu-dual-sim-black@176901@"Το smartphone MLS Alu είναι το νέο ελληνικό κινητό με 5.5"" IPS οθόνη το οποίο διαθέτει οπίσθια κάμερα 8MP και εμπρόσθια 3.2MP για selfie τετραπύρηνο επεξεργαστή στο 1.3GHz για multitasking και λογισμικό Android 6.0."
MLS Alu Dual Sim Gold Κινητό Smartphone@"Έκδοση Λειτουργικού: Android 6.0 (Marshmallow)    -   Επεξεργαστής: Quad Core 1.3GHz    -   Μνήμη (Ram): 1 GB    -   Μέγεθος Οθόνης: 55""    -   Βασική Κάμερα: 8 Mp"@99.90 € από 119.90 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/smartphones/176903-mls-alu-dual-sim-gold@176903@"Το smartphone MLS Alu είναι το νέο ελληνικό κινητό με 5.5"" IPS οθόνη το οποίο διαθέτει οπίσθια κάμερα 8MP και εμπρόσθια 3.2MP για selfie τετραπύρηνο επεξεργαστή στο 1.3GHz για multitasking και λογισμικό Android 6.0."
ZTE Blade A520 Dual Sim Blue Κινητό Smartphone@"Έκδοση Λειτουργικού: Android OS 7.1 (Nougat)    -   Επεξεργαστής: Quad Core 1.3GHz    -   Μνήμη (Ram): 1 GB    -   Μέγεθος Οθόνης: 50""    -   Βασική Κάμερα: 13 Mp"@99.90 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/smartphones/182064-zte-blade-a520-dual-sim-blue@182064@"Το smartphone ZTE Blade A520 διαθέτει οθόνη 5"" τετραπύρηνο επεξεργαστή χρονισμένο στα 1.3 GHz 1 GB RAM και κύρια κάμερα 13Mp για εκπληκτικές φωτογραφίες."
MLS Flame 2018 4G Grey Dual Sim Κινητό Smartphone@"Έκδοση Λειτουργικού: Android 7.0 (Nougat)    -   Επεξεργαστής: Quad Core 1.1GHz    -   Μνήμη (Ram): 1 GB    -   Μέγεθος Οθόνης: 50""    -   Βασική Κάμερα: 8 Mp"@99.90 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/smartphones/184897-mls-flame-2018-4g-grey-dual-sim@184897@Το MLS Flame 2018 4G ενισχύεται από τετραπύρηνο επεξεργαστή που σε συνδυασμό με την 7.0 Nougat έκδοση Android προσφέρει γρήγορη απόκριση ώστε να έχεις γρήγορη περιήγηση στο διαδίκτυο και αναπαραγωγή βίντεο χωρίς κολλήματα.
MLS Flame 2018 4G Blue Dual Sim Κινητό Smartphone@"Έκδοση Λειτουργικού: Android 7.0 (Nougat)    -   Επεξεργαστής: Quad Core 1.1GHz    -   Μνήμη (Ram): 1 GB    -   Μέγεθος Οθόνης: 50""    -   Βασική Κάμερα: 8 Mp"@99.90 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/smartphones/184895-mls-flame-2018-4g-blue-dual-sim@184895@Το MLS Flame 2018 4G ενισχύεται από τετραπύρηνο επεξεργαστή που σε συνδυασμό με την 7.0 Nougat έκδοση Android προσφέρει γρήγορη απόκριση ώστε να έχεις γρήγορη περιήγηση στο διαδίκτυο και αναπαραγωγή βίντεο χωρίς κολλήματα.
Tp-Link Neffos Y5s 4G Grey Dual Sim Κινητό Smartphone@"Έκδοση Λειτουργικού: Android 7.1    -   Επεξεργαστής: Quad Core 1.3GHz    -   Μνήμη (Ram): 2 GB    -   Μέγεθος Οθόνης: 50""    -   Βασική Κάμερα: 8 Mp"@99.90 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/smartphones/189434-tp-link-neffos-y5s-4g-grey-dual-sim@189434@To TP-Link Neffos Y5s 4G καλύπτει απόλυτα τις ανάγκες ενός νέου χρήστη Smartphone προσφέροντας μία πολύ προσιτή αλλά ταυτόχρονα μία έξυπνη και πρακτική συσκευή.
