product_name @ features @ price @ link@ itemcode @ description 
Intenso ST6600 Black 6600 mAh Powerbank@Χωρητικότητα Μπαταρίας: 6600 mAh    -   Τύπος Φορτιστή: Φορητός    -   Τύπος βύσματος : USB    -   Συμβατό με: Universal    -   Εγγύηση Προμηθευτή : 2 έτη @17.90 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/power-bank/163759-intenso-st6600-black-6600-mah@163759@Φόρτισε τις συσκευές εύκολα όπου και αν βρίσκεσαι. Ο φορητός φορτιστής Intenso φορτίζει τα smartphones tablets MP3 players κάμερες και κάθε ηλεκτρονική σου συσκευή με σύνδεση USB.
Intenso ST6600 White 6600 mAh Powerbank@Χωρητικότητα Μπαταρίας: 6600 mAh    -   Τύπος Φορτιστή: Φορητός    -   Τύπος βύσματος : USB    -   Συμβατό με: Universal    -   Εγγύηση Προμηθευτή : 2 έτη @17.90 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/power-bank/163760-intenso-st6600-white-6600-mah@163760@Φόρτισε τις συσκευές εύκολα όπου και αν βρίσκεσαι. Ο φορητός φορτιστής Intenso φορτίζει τα smartphones tablets MP3 players κάμερες και κάθε ηλεκτρονική σου συσκευή με σύνδεση USB.
Huawei CP07 6700mAh Powerbank@Χωρητικότητα Μπαταρίας: 6700 mAh    -   Τύπος Φορτιστή: Καλώδιο Φόρτισης    -   Τύπος βύσματος : Micro USB    -   Συμβατό με: Universal    -   Εγγύηση Προμηθευτή : 1 έτος @19.90 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/power-bank/192403-huawei-cp07-6700mah@192403@Tο Huawei Powerbank CP07 6700mAh είναι η ιδανική επιλογή για να είναι το κινητό σου πάντα φορτισμένο. Είναι εξαιρετικά κομψό και ελαφρύ. Έτσι θα το έχεις διαρκώς μαζί σου και θα μπορείς να το αποθηκεύεις με άνεση στην τσάντα σου χωρίς να πιάνει χώρο. Επιπλέον υποστηρίζει αμφίδρομη φόρτιση ώστε να μπορείς να φορτίζεις για παράδειγμα το Smartphone σου (5V/2A) και ταυτόχρονα το tablet σου.
Intenso S10000 C White Powerbank@Χωρητικότητα Μπαταρίας: 10000 mAh    -   Τύπος Φορτιστή: Φορητός    -   Τύπος βύσματος : Type C & Micro USB    -   Συμβατό με: Universal    -   Εγγύηση Προμηθευτή : 2 έτη @19.99 € από 24.99 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/power-bank/192868-intenso-s10000-c-white@192868@Με το Intenso Powerbank φορτίζεις τις συσκευές σου με θύρα USB - smartphones tablet MP3 players ψηφιακές φωτογραφικές μηχανές βιντεοκάμερες. Το νέο Powerbank S10000 C πλακέ περιλαμβάνει micro USB υποδοχή USB θύρα 5V-2.1A ενσωματωμένο καλώδιο type C και μπαταρία lithium-polymer χωρητικότητας 10000 mAh. Είναι φορτισμένο και έτοιμο να το χρησιμοποιήσεις μόλις το βγάλεις από τη συσκευασία του.
Intenso S10000 White Powerbank@Χωρητικότητα Μπαταρίας: 10000 mAh    -   Τύπος Φορτιστή: Φορητός    -   Τύπος βύσματος : Micro USB    -   Συμβατό με: Universal    -   Εγγύηση Προμηθευτή : 2 έτη @20.90 € από 23.99 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/power-bank/155761-intenso-s10000-white@155761@Powerbank S10000 White πλακέ προφορτισμένο με micro USB υποδοχή και επιπλέον USB θύρα 5V-2.1A.
Πlay 10000mAh Grey (PBCP35-G) Powerbank@Χωρητικότητα Μπαταρίας: 10000 mAh    -   Τύπος Φορτιστή: Φορητός    -   Τύπος βύσματος : Micro USB    -   Συμβατό με: Universal    -   Εγγύηση Προμηθευτή : 1 έτος @22.99 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/power-bank/165624-πlay-10000mah-grey-(pbcp35-g)@165624@Το powerbank Πlay είναι κατάλληλο για σχεδόν όλα τα είδη των κινητών και ψηφιακών προϊόντων που έχουν USB καλώδιο σύνδεσης. Διαθέτει προστασία από υπέρ-φόρτιση υπέρ-αποφόρτιση και βραχυκύκλωμα για σταθερή και υψηλή απόδοση.
Varta Slim 6000mAh Powerbank@Χωρητικότητα Μπαταρίας: 6000 mAh    -   Τύπος Φορτιστή: Φορητός    -   Τύπος βύσματος : Type C & Micro USB    -   Συμβατό με: Universal    -   Εγγύηση Προμηθευτή : 2 έτη @22.99 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/power-bank/188619-varta-slim-6000mah@188619@Το Varta Slim Power Bank 6000mAh διαθέτει κομψό και μοντέρνο σχεδιασμό σε σκούρο γκρι χρώμα και super slim μέγεθος που το καθιστά ιδανικό για καθημερινή χρήση. Διαθέτει χωρητικότητα 6000mAh και μπορεί να φορτίσει ταυτόχρονα δύο (2) συσκευές - 25 τηλέφωνα ή 1 tablet. Διαθέτει θύρες USB Micro USB & Type C. Περιλαμβάνει καλώδιο φόρτισης Micro USB 50cm. Διαστάσεις : 142 x 71 x 12 mm.
Intenso S10000 Black Powerbank@Χωρητικότητα Μπαταρίας: 10000 mAh    -   Τύπος Φορτιστή: Φορητός    -   Τύπος βύσματος : Micro USB    -   Συμβατό με: Universal    -   Εγγύηση Προμηθευτή : 2 έτη @23.99 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/power-bank/155760-intenso-s10000-black@155760@Powerbank S10000 Black πλακέ προφορτισμένο με micro USB υποδοχή και επιπλέον USB θύρα 5V-2.1A.
Intenso S10000 Rose Powerbank@Χωρητικότητα Μπαταρίας: 10000 mAh    -   Τύπος Φορτιστή: Φορητός    -   Τύπος βύσματος : Micro USB    -   Συμβατό με: Universal    -   Εγγύηση Προμηθευτή : 2 έτη @23.99 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/power-bank/180651-intenso-s10000-rose@180651@To Powerbank S10000 είναι η ιδανική λύση της κινητής μπαταρίας αξιόπιστης απόδοσης σε ελκυστικό εξαιρετικά λεπτό σχεδιασμό. Με χωρητικότητα 10000 mAh είναι ιδανικό για φορητές συσκευές όπως smartphones tablet συσκευές πλοήγησης συσκευές αναπαραγωγής mp3 ή ψηφιακές φωτογραφικές μηχανές που φορτίζονται με ρεύμα έως 2.1 Α.
Xiaomi Mi 10000mAh 2S Silver Powerbank@Χωρητικότητα Μπαταρίας: 10000 mAh    -   Τύπος Φορτιστή: Καλώδιο Φόρτισης    -   Τύπος βύσματος : USB    -   Συμβατό με: Universal    -   Εγγύηση Προμηθευτή : 2 έτη @24.90 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/power-bank/192912-xiaomi-mi-10000mah-2s-silver@192912@Τo Mi Power Bank 10.000 2S διαθέτει τεχνολογία ταχείας φόρτισης τόσο κατά τη φόρτιση των συσκευών σου όσο και του ίδιου του powerbank. Οι κορυφαίας ποιότητας μπαταρίες πολυμερούς- λιθίου και μέσα από το κύκλωμα φόρτισης/αποφόρτισης εξασφαλίζουν υψηλή ασφάλεια αποδοτικότητα συμβατότητα και ποιότητα κατά τη χρήση. Είναι συμβατά με Smartphones και Τablets καθώς και με μια ποικιλία από ψηφιακές κάμερες και φορητές συσκευές.
Xiaomi Mi 10000mAh 2S Black Powerbank@Χωρητικότητα Μπαταρίας: 10000 mAh    -   Τύπος Φορτιστή: Καλώδιο Φόρτισης    -   Τύπος βύσματος : USB    -   Συμβατό με: Universal    -   Εγγύηση Προμηθευτή : 2 έτη @24.90 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/power-bank/192911-xiaomi-mi-10000mah-2s-black@192911@Τo Mi Power Bank 10.000 2S διαθέτει τεχνολογία ταχείας φόρτισης τόσο κατά τη φόρτιση των συσκευών σου όσο και του ίδιου του powerbank. Οι κορυφαίας ποιότητας μπαταρίες πολυμερούς- λιθίου και μέσα από το κύκλωμα φόρτισης/αποφόρτισης εξασφαλίζουν υψηλή ασφάλεια αποδοτικότητα συμβατότητα και ποιότητα κατά τη χρήση. Είναι συμβατά με Smartphones και Τablets καθώς και με μια ποικιλία από ψηφιακές κάμερες και φορητές συσκευές.
Intenso ST10000 Black 10000 mAh Powerbank@Χωρητικότητα Μπαταρίας: 10000 mAh    -   Τύπος Φορτιστή: Φορητός    -   Τύπος βύσματος : USB    -   Συμβατό με: Universal    -   Εγγύηση Προμηθευτή : 2 έτη @24.99 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/power-bank/163761-intenso-st10000-black-10000-mah@163761@Φόρτισε τις συσκευές εύκολα όπου και αν βρίσκεσαι. Ο φορητός φορτιστής Intenso φορτίζει τα smartphones tablets MP3 players κάμερες και κάθε ηλεκτρονική σου συσκευή με σύνδεση USB.
Intenso ST10000 White 10000 mAh Powerbank@Χωρητικότητα Μπαταρίας: 10000 mAh    -   Τύπος Φορτιστή: Φορητός    -   Τύπος βύσματος : USB    -   Συμβατό με: Universal    -   Εγγύηση Προμηθευτή : 2 έτη @24.99 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/power-bank/163762-intenso-st10000-white-10000-mah@163762@Φόρτισε τις συσκευές εύκολα όπου και αν βρίσκεσαι. Ο φορητός φορτιστής Intenso φορτίζει τα smartphones tablets MP3 players κάμερες και κάθε ηλεκτρονική σου συσκευή με σύνδεση USB.
Intenso S10000 C Black Powerbank@Χωρητικότητα Μπαταρίας: 10000 mAh    -   Τύπος Φορτιστή: Φορητός    -   Τύπος βύσματος : Type C & Micro USB    -   Συμβατό με: Universal    -   Εγγύηση Προμηθευτή : 2 έτη @24.99 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/power-bank/192867-intenso-s10000-c-black@192867@Με το Intenso Powerbank φορτίζεις τις συσκευές σου με θύρα USB - smartphones tablet MP3 players ψηφιακές φωτογραφικές μηχανές βιντεοκάμερες. Το νέο Powerbank S10000 C πλακέ περιλαμβάνει micro USB υποδοχή USB θύρα 5V-2.1A ενσωματωμένο καλώδιο type C και μπαταρία lithium-polymer χωρητικότητας 10000 mAh. Είναι φορτισμένο και έτοιμο να το χρησιμοποιήσεις μόλις το βγάλεις από τη συσκευασία του.
Intenso Quick Charge Q10000 Grey Powerbank@Χωρητικότητα Μπαταρίας: 10000 mAh    -   Τύπος Φορτιστή: Φορητός    -   Τύπος βύσματος : Micro USB    -   Συμβατό με: Universal    -   Εγγύηση Προμηθευτή : 2 έτη @26.99 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/power-bank/170789-intenso-quick-charge-q10000-grey@170789@Εκπληκτική ταχύτητα φόρτισης υψηλής χωρητικότητας και συμπαγής σχεδιασμός. To Intenso Quick Charge Powerbank Q10000 παρέχει τη βέλτιστη αποτελεσματικότητα. Με τη λειτουργία γρήγορης φόρτισης 3.0 το Q10000 φορτίζει συσκευές συμβατές μέχρι 4x γρηγορότερα από ότι oι συμβατοί φορτιστές.
Intenso Quick Charge Q10000 Black Powerbank@Χωρητικότητα Μπαταρίας: 10000 mAh    -   Τύπος Φορτιστή: Φορητός    -   Τύπος βύσματος : Micro USB    -   Συμβατό με: Universal    -   Εγγύηση Προμηθευτή : 2 έτη @26.99 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/power-bank/170788-intenso-quick-charge-q10000-black@170788@Εκπληκτική ταχύτητα φόρτισης υψηλής χωρητικότητας και συμπαγής σχεδιασμός. To Intenso Quick Charge Powerbank Q10000 παρέχει τη βέλτιστη αποτελεσματικότητα. Με τη λειτουργία γρήγορης φόρτισης 3.0 το Q10000 φορτίζει συσκευές συμβατές μέχρι 4x γρηγορότερα από ότι oι συμβατοί φορτιστές.
Intenso ST13000 White Powerbank@Χωρητικότητα Μπαταρίας: 13000 mAh    -   Τύπος Φορτιστή: Φορητός    -   Τύπος βύσματος : USB    -   Συμβατό με: Universal    -   Εγγύηση Προμηθευτή : 2 έτη @29.90 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/power-bank/163764-intenso-st13000-white@163764@Φορητή εφεδρική μπαταρία χωρητικότητας 13000 mAh κατάλληλη για κινητά τηλέφωνα τάμπλετ και άλλες συσκευές που απαιτούν 5V DC πηγή τροφοδοσίας USB. Διαθέτει 2 θύρες USB και πρόγραμμα προστασίας που αποτρέπει την υπερφόρτιση την απώλεια ενέργειας και το βραχυκύκλωμα.
Huawei AP007 13000mAh Powerbank@Χωρητικότητα Μπαταρίας: 13000 mAh    -   Τύπος Φορτιστή: Καλώδιο Φόρτισης    -   Τύπος βύσματος : Micro USB    -   Συμβατό με: Universal    -   Εγγύηση Προμηθευτή : 1 έτος @29.90 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/power-bank/192402-huawei-ap007-13000mah@192402@Φόρτισε το κινητό σου τηλέφωνο όπου κι αν βρίσκεσαι με το Power Bank AP007 της Huawei. Η χωρητικότητά του είναι 13.000 mAh έτσι ώστε να σου εξασφαλίσει πολλαπλές φορτίσεις (έως και τέσσερις ανάλογα με τη χωρητικότητα της μπαταρίας του). Υποστηρίζει αμφίδρομη φόρτιση ώστε να μπορείς να φορτίζεις για παράδειγμα το Smartphone σου (5V/2A) και ταυτόχρονα το tablet σου.
Xiaomi Mi 20000mAh 2C USB Powerbank@Χωρητικότητα Μπαταρίας: 20000 mAh    -   Τύπος Φορτιστή: Φορητός    -   Τύπος βύσματος : Micro USB    -   Συμβατό με: Universal    -   Εγγύηση Προμηθευτή : 2 έτη @34.90 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/power-bank/189316-xiaomi-mi-20000mah-2c-usb@189316@Με το Mi PowerBank 20000mAh 2C κράτα φορτισμένα τα κινητά τα tablets τις κάμερες και τις ηλεκτρονικές συσκευές σου κατά τη διάρκεια των ταξιδιών σου με την τεράστια δυναμική των 20000mAh. Είναι εφοδιασμένο με άριστες μπαταρίες λιθίου-πολυμερούς με ενεργειακή πυκνότητα έως και 728Wh/L.
Intenso HC15000 USB-USB-C Powerbank@Χωρητικότητα Μπαταρίας: 15000 mAh    -   Τύπος Φορτιστή: Φορητός    -   Τύπος βύσματος : Type C & Micro USB    -   Συμβατό με: Universal    -   Εγγύηση Προμηθευτή : 2 έτη @39.99 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/power-bank/181682-intenso-hc15000-usb/usb-c@181682@Το Powerbank HC 15.000 από την Intenso είναι το απαραίτητο αξεσουάρ ειδικά για μεγάλα ταξίδια φεστιβάλ και επαγγελματικές συναντήσεις όπου χρησιμοποιούνται κινητές συσκευές όλη την ώρα. Τα tablet και τα smartphones μπορούν να φορτιστούν οποιαδήποτε στιγμή σε οποιοδήποτε μέρος ακόμα και laptop με υποδοχές type-C μπορούν να επαναφορτιστούν χρησιμοποιώντας τους και σε επαγγελματικά ταξίδια.
Intenso HC20000 USB-USB-C Powerbank@Χωρητικότητα Μπαταρίας: 20000 mAh    -   Τύπος Φορτιστή: Φορητός    -   Τύπος βύσματος : Type C & Micro USB    -   Συμβατό με: Universal    -   Εγγύηση Προμηθευτή : 2 έτη @49.99 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/power-bank/181683-intenso-hc20000-usb/usb-c@181683@Το Powerbank HC 20.000 από την Intenso είναι το απαραίτητο αξεσουάρ ειδικά για μεγάλα ταξίδια φεστιβάλ και επαγγελματικές συναντήσεις όπου χρησιμοποιούνται κινητές συσκευές όλη την ώρα. Τα tablet και τα smartphones μπορούν να φορτιστούν οποιαδήποτε στιγμή σε οποιοδήποτε μέρος ακόμα και laptop με υποδοχές type-C μπορούν να επαναφορτιστούν χρησιμοποιώντας τους και σε επαγγελματικά ταξίδια.
Intenso 2600 mAh Blue Powerbank@Χωρητικότητα Μπαταρίας: 2600 mAh    -   Τύπος Φορτιστή: Φορητός    -   Τύπος βύσματος : USB    -   Συμβατό με: Universal    -   Εγγύηση Προμηθευτή : 2 έτη @3.99 € από 7.90 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/power-bank/155750-intenso-2600-mah-blue@155750@Powerbank 2600mAh Blue της Intenso προφορτισμένο και έτοιμο για άμεση χρήση. Ιδανικό για φόρτιση φορητών συσκευών όπως smartphones ψηφιακές φωτογραφικές μηχανές κάμερες και οποιαδήποτε άλλη ηλεκτρονική συσκευή με σύνδεση USB 5V-1.0A.
Trust 2200 mAh Red Powerbank@Χωρητικότητα Μπαταρίας: 2200 mAh    -   Τύπος Φορτιστή: Φορητός    -   Τύπος βύσματος : Universal     -   Συμβατό με: Universal    -   Εγγύηση Προμηθευτή : 2 έτη @4.99 € από 5.99 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/power-bank/158397-trust-2200-mah-red@158397@Powerbank με ενσωματωμένη μπαταρία 2200 mAh για φόρτιση του τηλεφώνου σου οπουδήποτε και οποτεδήποτε!
Trust 2200 mAh Blue Powerbank@Χωρητικότητα Μπαταρίας: 2200 mAh    -   Τύπος Φορτιστή: Φορητός    -   Τύπος βύσματος : Universal     -   Συμβατό με: Universal    -   Εγγύηση Προμηθευτή : 2 έτη @4.99 € από 5.99 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/power-bank/158396-trust-2200-mah-blue@158396@Powerbank με ενσωματωμένη μπαταρία 2200 mAh για φόρτιση του τηλεφώνου σου οπουδήποτε και οποτεδήποτε!
Trust 2200 mAh Black Powerbank@Χωρητικότητα Μπαταρίας: 2200 mAh    -   Τύπος Φορτιστή: Φορητός    -   Τύπος βύσματος : Universal     -   Συμβατό με: Universal    -   Εγγύηση Προμηθευτή : 2 έτη @4.99 € από 5.99 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/power-bank/158395-trust-2200-mah-black@158395@Powerbank με ενσωματωμένη μπαταρία 2200 mAh για φόρτιση του τηλεφώνου σου οπουδήποτε και οποτεδήποτε!
Intenso USB 2600mah Powerbank@Χωρητικότητα Μπαταρίας: 2600 mAh    -   Τύπος Φορτιστή: Φορητός    -   Συμβατό με: Universal    -   Εγγύηση Προμηθευτή : 2 έτη @5.99 € από 8.90 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/power-bank/145633-intenso-usb-2600mah@145633@Η Intenso PowerBank φορτίζει κινητές συσκευές όπως έξυπνα τηλέφωνα MP3 players ψηφιακές φωτογραφικές μηχανές βιντεοκάμερες και πλήθος άλλων ηλεκτρονικών συσκευών με υποδοχή USB.
Intenso S2500 White Powerbank@Χωρητικότητα Μπαταρίας: 2500 mAh    -   Τύπος Φορτιστή: Φορητός    -   Τύπος βύσματος : Micro USB    -   Συμβατό με: Universal    -   Εγγύηση Προμηθευτή : 2 έτη @6.90 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/power-bank/155757-intenso-s2500-white@155757@Powerbank S2500 White πλακέ της Intenso προφορτισμένο με micro USB υποδοχή 5V-1.0A.
Belkin USB 2000mAh Black Powerbank@Χωρητικότητα Μπαταρίας: 2000 mAh    -   Τύπος Φορτιστή: Φορητός    -   Τύπος βύσματος : USB    -   Συμβατό με: Universal    -   Εγγύηση Προμηθευτή : 1 έτος @6.99 € από 9.90 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/power-bank/154565-belkin-usb-2000mah-black@154565@Φορητή εφεδρική λύση φόρτισης για την κινητή συσκευή σας για να μην έχετε ποτέ το άγχος ότι θα μείνετε χωρίς μπαταρία.
Battarix One Use 3 Hours Powerbank@Χωρητικότητα Μπαταρίας: 750 mAh    -   Τύπος Φορτιστή: Φορητός    -   Τύπος βύσματος : Mini USB    -   Συμβατό με: Universal    -   Εγγύηση Προμηθευτή : Δεν παρέχεται@8.90 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/power-bank/167806-battarix-one-use-3-hours@167806@Φορητή μπαταρία επείγουσας χρήσης 750 mAh σε μέγεθος πορτοφολιού. Έχει σχεδιαστεί για μία και μοναδική χρήση καταναλώνοντας μικρό χώρο πάνω στη συσκευή σου. Χρησιμοποίησε το Battarix όταν έχεις μπαταρία σε επίπεδο 5% ή πιο κάτω και ενίσχυσε τη διάρκειά της μπαταρίας σου για 3 ώρες.
Intenso S4000 White Powerbank@Χωρητικότητα Μπαταρίας: 4000 mAh    -   Τύπος Φορτιστή: Φορητός    -   Τύπος βύσματος : Micro USB    -   Συμβατό με: Universal    -   Εγγύηση Προμηθευτή : 2 έτη @8.99 € από 12.90 € @https://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/power-bank/150111-intenso-s4000-white@150111@Το Powerbank S4000 είναι συσκευή υψηλής επιδόσης σε ένα ελκυστικό εξαιρετικά λεπτό σχεδιασμό και με χωρητικότητα 4000 mAh είναι απολύτως κατάλληλο για φορητές συσκευές όπως τα smartphones τα δισκία συσκευές GPS MP3 players και ψηφιακές κάμερες.
